"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"10116|ENSG00000105701.15_3|FKBP8|chr19|-|18649025|18649246|18649025|18649243|18650180|18650269"	"ENSG00000105701.15_3"	"FKBP8"	"chr19"	"-"	"18649025"	"18649246"	"18649025"	"18649243"	"18650180"	"18650269"	"3.92777402652706e-46"	"2.148359995633e-45"
"5636|ENSG00000262919.7_3|FAM58A|chrX|-|152853389|152853912|152853389|152853852|152857963|152858191"	"ENSG00000262919.7_3"	"FAM58A"	"chrX"	"-"	"152853389"	"152853912"	"152853389"	"152853852"	"152857963"	"152858191"	"4.31884214411829e-46"	"2.35696452439101e-45"
"7655|ENSG00000109775.10_3|UFSP2|chr4|-|186326933|186327113|186326933|186327010|186329089|186329214"	"ENSG00000109775.10_3"	"UFSP2"	"chr4"	"-"	"186326933"	"186327113"	"186326933"	"186327010"	"186329089"	"186329214"	"6.3297766078537e-46"	"3.44668372785591e-45"
"3610|ENSG00000160781.15_2|PAQR6|chr1|-|156214932|156215068|156214932|156215029|156215913|156216041"	"ENSG00000160781.15_2"	"PAQR6"	"chr1"	"-"	"156214932"	"156215068"	"156214932"	"156215029"	"156215913"	"156216041"	"6.3915918401166e-46"	"3.47257467384906e-45"
"133|ENSG00000196998.17_3|WDR45|chrX|-|48934303|48934484|48934303|48934409|48935495|48935570"	"ENSG00000196998.17_3"	"WDR45"	"chrX"	"-"	"48934303"	"48934484"	"48934303"	"48934409"	"48935495"	"48935570"	"8.17651687203222e-46"	"4.43243698586335e-45"
"5559|ENSG00000161265.14_3|U2AF1L4|chr19|-|36235223|36235639|36235223|36235322|36236025|36236088"	"ENSG00000161265.14_3"	"U2AF1L4"	"chr19"	"-"	"36235223"	"36235639"	"36235223"	"36235322"	"36236025"	"36236088"	"1.1909136313587e-45"	"6.44151950828239e-45"
"2046|ENSG00000111642.14_2|CHD4|chr12|-|6711125|6711341|6711125|6711320|6711541|6711663"	"ENSG00000111642.14_2"	"CHD4"	"chr12"	"-"	"6711125"	"6711341"	"6711125"	"6711320"	"6711541"	"6711663"	"1.37195088437219e-45"	"7.40427594803084e-45"
"6502|ENSG00000140632.16_3|GLYR1|chr16|-|4864537|4864648|4864537|4864630|4867598|4867698"	"ENSG00000140632.16_3"	"GLYR1"	"chr16"	"-"	"4864537"	"4864648"	"4864537"	"4864630"	"4867598"	"4867698"	"1.61338494599051e-45"	"8.68800654544447e-45"
"5759|ENSG00000142186.16_3|SCYL1|chr11|+|65305740|65306175|65305912|65306175|65305437|65305653"	"ENSG00000142186.16_3"	"SCYL1"	"chr11"	"+"	"65305740"	"65306175"	"65305912"	"65306175"	"65305437"	"65305653"	"4.00917684972274e-45"	"2.15415815722409e-44"
"6466|ENSG00000100722.18_2|ZC3H14|chr14|+|89076022|89076147|89076055|89076147|89075610|89075747"	"ENSG00000100722.18_2"	"ZC3H14"	"chr14"	"+"	"89076022"	"89076147"	"89076055"	"89076147"	"89075610"	"89075747"	"4.39764663845508e-45"	"2.35768103920697e-44"
"8936|ENSG00000071889.16_3|FAM3A|chrX|-|153736804|153736983|153736804|153736928|153740180|153740204"	"ENSG00000071889.16_3"	"FAM3A"	"chrX"	"-"	"153736804"	"153736983"	"153736804"	"153736928"	"153740180"	"153740204"	"4.72404409836047e-45"	"2.5271040297603e-44"
"3281|ENSG00000141837.19_3|CACNA1A|chr19|-|13318087|13318867|13318087|13318862|13319569|13319823"	"ENSG00000141837.19_3"	"CACNA1A"	"chr19"	"-"	"13318087"	"13318867"	"13318087"	"13318862"	"13319569"	"13319823"	"4.82037535917502e-45"	"2.57298105794561e-44"
"10716|ENSG00000161381.13_3|PLXDC1|chr17|-|37235356|37235781|37235356|37235417|37239711|37239793"	"ENSG00000161381.13_3"	"PLXDC1"	"chr17"	"-"	"37235356"	"37235781"	"37235356"	"37235417"	"37239711"	"37239793"	"5.94437991816486e-45"	"3.16600015772719e-44"
"1548|ENSG00000110921.13_3|MVK|chr12|+|110028487|110028666|110028575|110028666|110024558|110024604"	"ENSG00000110921.13_3"	"MVK"	"chr12"	"+"	"110028487"	"110028666"	"110028575"	"110028666"	"110024558"	"110024604"	"8.49286784469878e-45"	"4.51345858820892e-44"
"4247|ENSG00000214078.12_3|CPNE1|chr20|-|34214488|34214748|34214488|34214725|34218360|34218412"	"ENSG00000214078.12_3"	"CPNE1"	"chr20"	"-"	"34214488"	"34214748"	"34214488"	"34214725"	"34218360"	"34218412"	"2.25587858062068e-44"	"1.1962545675884e-43"
"7034|ENSG00000183258.11_3|DDX41|chr5|-|176942186|176942340|176942186|176942259|176942929|176942990"	"ENSG00000183258.11_3"	"DDX41"	"chr5"	"-"	"176942186"	"176942340"	"176942186"	"176942259"	"176942929"	"176942990"	"4.02823312931493e-44"	"2.13146074712012e-43"
"394|ENSG00000140400.16_3|MAN2C1|chr15|-|75651668|75651779|75651668|75651766|75651960|75652116"	"ENSG00000140400.16_3"	"MAN2C1"	"chr15"	"-"	"75651668"	"75651779"	"75651668"	"75651766"	"75651960"	"75652116"	"4.16767106152839e-44"	"2.20045799647725e-43"
"9250|ENSG00000213930.11_3|GALT|chr9|+|34647488|34647958|34647828|34647958|34647085|34647255"	"ENSG00000213930.11_3"	"GALT"	"chr9"	"+"	"34647488"	"34647958"	"34647828"	"34647958"	"34647085"	"34647255"	"4.24055245752565e-44"	"2.23409192242802e-43"
"7035|ENSG00000183258.11_3|DDX41|chr5|-|176942186|176942362|176942186|176942259|176942929|176942990"	"ENSG00000183258.11_3"	"DDX41"	"chr5"	"-"	"176942186"	"176942362"	"176942186"	"176942259"	"176942929"	"176942990"	"4.38042322105563e-44"	"2.3027970021705e-43"
"9490|ENSG00000008710.19_3|PKD1|chr16|-|2155322|2155708|2155322|2155475|2155865|2156025"	"ENSG00000008710.19_3"	"PKD1"	"chr16"	"-"	"2155322"	"2155708"	"2155322"	"2155475"	"2155865"	"2156025"	"4.456910304928e-44"	"2.33795682805921e-43"
"3083|ENSG00000112531.16_2|QKI|chr6|+|163985698|163991177|163986977|163991177|163984451|163984751"	"ENSG00000112531.16_2"	"QKI"	"chr6"	"+"	"163985698"	"163991177"	"163986977"	"163991177"	"163984451"	"163984751"	"5.40076217552465e-44"	"2.82697959897355e-43"
"11563|ENSG00000099899.14_3|TRMT2A|chr22|-|20100954|20101084|20100954|20101030|20101208|20101331"	"ENSG00000099899.14_3"	"TRMT2A"	"chr22"	"-"	"20100954"	"20101084"	"20100954"	"20101030"	"20101208"	"20101331"	"7.59996243780354e-44"	"3.9695941145094e-43"
"6975|ENSG00000172053.17_1|QARS|chr3|-|49140777|49140864|49140777|49140842|49141063|49141139"	"ENSG00000172053.17_1"	"QARS"	"chr3"	"-"	"49140777"	"49140864"	"49140777"	"49140842"	"49141063"	"49141139"	"1.07636008310781e-43"	"5.60997953379959e-43"
"6175|ENSG00000186625.13_2|KATNA1|chr6|-|149922729|149922935|149922729|149922888|149924403|149924509"	"ENSG00000186625.13_2"	"KATNA1"	"chr6"	"-"	"149922729"	"149922935"	"149922729"	"149922888"	"149924403"	"149924509"	"1.0837171556113e-43"	"5.63625546315792e-43"
"4055|ENSG00000115368.9_2|WDR75|chr2|+|190313970|190315694|190315628|190315694|190313104|190313234"	"ENSG00000115368.9_2"	"WDR75"	"chr2"	"+"	"190313970"	"190315694"	"190315628"	"190315694"	"190313104"	"190313234"	"1.14518512697972e-43"	"5.94324221549816e-43"
"296|ENSG00000077152.9_2|UBE2T|chr1|-|202302137|202302463|202302137|202302221|202302577|202302683"	"ENSG00000077152.9_2"	"UBE2T"	"chr1"	"-"	"202302137"	"202302463"	"202302137"	"202302221"	"202302577"	"202302683"	"1.24550348644787e-43"	"6.45011805534918e-43"
"12599|ENSG00000139546.10_3|TARBP2|chr12|+|53898395|53898599|53898481|53898599|53898180|53898253"	"ENSG00000139546.10_3"	"TARBP2"	"chr12"	"+"	"53898395"	"53898599"	"53898481"	"53898599"	"53898180"	"53898253"	"1.28151984004438e-43"	"6.62254626468794e-43"
"7142|ENSG00000117262.18_2|GPR89A|chr1|-|145811341|145811463|145811341|145811443|145811895|145812002"	"ENSG00000117262.18_2"	"GPR89A"	"chr1"	"-"	"145811341"	"145811463"	"145811341"	"145811443"	"145811895"	"145812002"	"2.11381150593763e-43"	"1.09004601810428e-42"
"1701|ENSG00000015475.18_2|BID|chr22|-|18222114|18222942|18222114|18222254|18226568|18226779"	"ENSG00000015475.18_2"	"BID"	"chr22"	"-"	"18222114"	"18222942"	"18222114"	"18222254"	"18226568"	"18226779"	"2.85114433396574e-43"	"1.46716391308089e-42"
"10690|ENSG00000101298.13_3|SNPH|chr20|+|1276419|1277065|1276968|1277065|1247297|1247404"	"ENSG00000101298.13_3"	"SNPH"	"chr20"	"+"	"1276419"	"1277065"	"1276968"	"1277065"	"1247297"	"1247404"	"3.72891741452004e-43"	"1.91480695927042e-42"
"10126|ENSG00000204351.11_2|SKIV2L|chr6|+|31936399|31936573|31936462|31936573|31936104|31936315"	"ENSG00000204351.11_2"	"SKIV2L"	"chr6"	"+"	"31936399"	"31936573"	"31936462"	"31936573"	"31936104"	"31936315"	"4.46010509262288e-43"	"2.28545174640928e-42"
"2059|ENSG00000022840.15_3|RNF10|chr12|+|121001134|121001426|121001149|121001426|121000747|121000873"	"ENSG00000022840.15_3"	"RNF10"	"chr12"	"+"	"121001134"	"121001426"	"121001149"	"121001426"	"121000747"	"121000873"	"4.54970190753718e-43"	"2.3264652191062e-42"
"4517|ENSG00000102878.16_3|HSF4|chr16|+|67201363|67201502|67201377|67201502|67201022|67201125"	"ENSG00000102878.16_3"	"HSF4"	"chr16"	"+"	"67201363"	"67201502"	"67201377"	"67201502"	"67201022"	"67201125"	"5.33762783162684e-43"	"2.72364489353873e-42"
"2462|ENSG00000146828.17_3|SLC12A9|chr7|+|100458633|100458884|100458759|100458884|100457771|100457854"	"ENSG00000146828.17_3"	"SLC12A9"	"chr7"	"+"	"100458633"	"100458884"	"100458759"	"100458884"	"100457771"	"100457854"	"7.00776611487147e-43"	"3.56838969112911e-42"
"6506|ENSG00000178904.18_2|DPY19L3|chr19|+|32958379|32959719|32959636|32959719|32955633|32955690"	"ENSG00000178904.18_2"	"DPY19L3"	"chr19"	"+"	"32958379"	"32959719"	"32959636"	"32959719"	"32955633"	"32955690"	"8.18849468530931e-43"	"4.16091775867283e-42"
"12354|ENSG00000167508.11_3|MVD|chr16|-|88722512|88722969|88722512|88722712|88723843|88723990"	"ENSG00000167508.11_3"	"MVD"	"chr16"	"-"	"88722512"	"88722969"	"88722512"	"88722712"	"88723843"	"88723990"	"9.25238169833759e-43"	"4.69172855286535e-42"
"5147|ENSG00000106077.18_2|ABHD11|chr7|-|73151550|73151721|73151550|73151690|73151891|73152065"	"ENSG00000106077.18_2"	"ABHD11"	"chr7"	"-"	"73151550"	"73151721"	"73151550"	"73151690"	"73151891"	"73152065"	"1.18863913291887e-42"	"6.01485997822147e-42"
"4729|ENSG00000055609.17_3|KMT2C|chr7|-|151853289|151853431|151853289|151853359|151854845|151855010"	"ENSG00000055609.17_3"	"KMT2C"	"chr7"	"-"	"151853289"	"151853431"	"151853289"	"151853359"	"151854845"	"151855010"	"1.67970162277107e-42"	"8.48214470918005e-42"
"132|ENSG00000196998.17_3|WDR45|chrX|-|48934303|48934463|48934303|48934409|48935495|48935570"	"ENSG00000196998.17_3"	"WDR45"	"chrX"	"-"	"48934303"	"48934463"	"48934303"	"48934409"	"48935495"	"48935570"	"3.34641323233395e-42"	"1.68637056055918e-41"
"5829|ENSG00000174669.11_2|SLC29A2|chr11|-|66133596|66133702|66133596|66133662|66133901|66134035"	"ENSG00000174669.11_2"	"SLC29A2"	"chr11"	"-"	"66133596"	"66133702"	"66133596"	"66133662"	"66133901"	"66134035"	"3.56202252224137e-42"	"1.79131463205279e-41"
"5387|ENSG00000020577.13_2|SAMD4A|chr14|+|55251057|55251338|55251254|55251338|55243131|55243258"	"ENSG00000020577.13_2"	"SAMD4A"	"chr14"	"+"	"55251057"	"55251338"	"55251254"	"55251338"	"55243131"	"55243258"	"4.33653722963095e-42"	"2.17631579730345e-41"
"1441|ENSG00000239382.10_3|ALKBH6|chr19|-|36501639|36501979|36501639|36501947|36502305|36502366"	"ENSG00000239382.10_3"	"ALKBH6"	"chr19"	"-"	"36501639"	"36501979"	"36501639"	"36501947"	"36502305"	"36502366"	"9.50545226517887e-42"	"4.76054955009164e-41"
"2457|ENSG00000145349.16_3|CAMK2D|chr4|-|114421618|114421667|114421618|114421664|114430793|114430828"	"ENSG00000145349.16_3"	"CAMK2D"	"chr4"	"-"	"114421618"	"114421667"	"114421618"	"114421664"	"114430793"	"114430828"	"1.058807570142e-41"	"5.2918637078555e-41"
"4246|ENSG00000214078.12_3|CPNE1|chr20|-|34214488|34214748|34214488|34214725|34215201|34215335"	"ENSG00000214078.12_3"	"CPNE1"	"chr20"	"-"	"34214488"	"34214748"	"34214488"	"34214725"	"34215201"	"34215335"	"1.42843286416221e-41"	"7.12460162166151e-41"
"8094|ENSG00000135297.15_2|MTO1|chr6|+|74191751|74191967|74191762|74191967|74190397|74190528"	"ENSG00000135297.15_2"	"MTO1"	"chr6"	"+"	"74191751"	"74191967"	"74191762"	"74191967"	"74190397"	"74190528"	"6.64201823391891e-41"	"3.30606797164798e-40"
"1985|ENSG00000196118.11_3|CCDC189|chr16|-|30770662|30770878|30770662|30770765|30771604|30771989"	"ENSG00000196118.11_3"	"CCDC189"	"chr16"	"-"	"30770662"	"30770878"	"30770662"	"30770765"	"30771604"	"30771989"	"7.82247967680289e-41"	"3.88569704762005e-40"
"6294|ENSG00000184925.11_2|LCN12|chr9|+|139848299|139848416|139848375|139848416|139848151|139848231"	"ENSG00000184925.11_2"	"LCN12"	"chr9"	"+"	"139848299"	"139848416"	"139848375"	"139848416"	"139848151"	"139848231"	"1.53344914230193e-40"	"7.6016603103114e-40"
"8946|ENSG00000105705.15_3|SUGP1|chr19|-|19414532|19414721|19414532|19414656|19416657|19416885"	"ENSG00000105705.15_3"	"SUGP1"	"chr19"	"-"	"19414532"	"19414721"	"19414532"	"19414656"	"19416657"	"19416885"	"1.74226137882987e-40"	"8.61923617087785e-40"
"8937|ENSG00000071889.16_3|FAM3A|chrX|-|153736804|153737142|153736804|153736928|153740180|153740204"	"ENSG00000071889.16_3"	"FAM3A"	"chrX"	"-"	"153736804"	"153737142"	"153736804"	"153736928"	"153740180"	"153740204"	"1.89937684871038e-40"	"9.37745081087437e-40"
"3680|ENSG00000142082.14_3|SIRT3|chr11|-|230451|230641|230451|230552|232982|233215"	"ENSG00000142082.14_3"	"SIRT3"	"chr11"	"-"	"230451"	"230641"	"230451"	"230552"	"232982"	"233215"	"2.2298611246582e-40"	"1.09868056223038e-39"
"12842|ENSG00000184368.15_2|MAP7D2|chrX|-|20062481|20062642|20062481|20062618|20070995|20071106"	"ENSG00000184368.15_2"	"MAP7D2"	"chrX"	"-"	"20062481"	"20062642"	"20062481"	"20062618"	"20070995"	"20071106"	"2.57184309170911e-40"	"1.26461941115555e-39"
"11410|ENSG00000162576.16_2|MXRA8|chr1|-|1289227|1289326|1289227|1289308|1289409|1289486"	"ENSG00000162576.16_2"	"MXRA8"	"chr1"	"-"	"1289227"	"1289326"	"1289227"	"1289308"	"1289409"	"1289486"	"3.36237877409076e-40"	"1.65000603551147e-39"
"9285|ENSG00000111325.16_3|OGFOD2|chr12|+|123462906|123463116|123462988|123463116|123461417|123461517"	"ENSG00000111325.16_3"	"OGFOD2"	"chr12"	"+"	"123462906"	"123463116"	"123462988"	"123463116"	"123461417"	"123461517"	"3.94356570544595e-40"	"1.93131567948802e-39"
"1552|ENSG00000175220.11_3|ARHGAP1|chr11|-|46701197|46701381|46701197|46701326|46701754|46701832"	"ENSG00000175220.11_3"	"ARHGAP1"	"chr11"	"-"	"46701197"	"46701381"	"46701197"	"46701326"	"46701754"	"46701832"	"5.3162353687004e-40"	"2.59833672438088e-39"
"8343|ENSG00000142046.14_3|TMEM91|chr19|+|41889465|41889988|41889619|41889988|41888676|41888826"	"ENSG00000142046.14_3"	"TMEM91"	"chr19"	"+"	"41889465"	"41889988"	"41889619"	"41889988"	"41888676"	"41888826"	"6.022945322758e-40"	"2.93784547406673e-39"
"3453|ENSG00000153944.10_3|MSI2|chr17|+|55752278|55752487|55752332|55752487|55729459|55729522"	"ENSG00000153944.10_3"	"MSI2"	"chr17"	"+"	"55752278"	"55752487"	"55752332"	"55752487"	"55729459"	"55729522"	"6.3878233039234e-40"	"3.10959238434991e-39"
"1264|ENSG00000174483.19_3|BBS1|chr11|+|66283010|66283202|66283163|66283202|66281876|66282149"	"ENSG00000174483.19_3"	"BBS1"	"chr11"	"+"	"66283010"	"66283202"	"66283163"	"66283202"	"66281876"	"66282149"	"8.20378985150583e-40"	"3.98563363244814e-39"
"11204|ENSG00000172638.12_3|EFEMP2|chr11|-|65638627|65638880|65638627|65638834|65639440|65639489"	"ENSG00000172638.12_3"	"EFEMP2"	"chr11"	"-"	"65638627"	"65638880"	"65638627"	"65638834"	"65639440"	"65639489"	"1.15593820791143e-39"	"5.60468844234347e-39"
"10304|ENSG00000159348.12_2|CYB5R1|chr1|-|202935014|202935237|202935014|202935121|202935876|202936026"	"ENSG00000159348.12_2"	"CYB5R1"	"chr1"	"-"	"202935014"	"202935237"	"202935014"	"202935121"	"202935876"	"202936026"	"1.74455560009101e-39"	"8.44184558771674e-39"
"7241|ENSG00000108039.17_2|XPNPEP1|chr10|-|111633124|111633335|111633124|111633185|111635285|111635357"	"ENSG00000108039.17_2"	"XPNPEP1"	"chr10"	"-"	"111633124"	"111633335"	"111633124"	"111633185"	"111635285"	"111635357"	"1.79057541189554e-39"	"8.64734236617806e-39"
"2179|ENSG00000125835.18_3|SNRPB|chr20|-|2442279|2442585|2442279|2442439|2443281|2443407"	"ENSG00000125835.18_3"	"SNRPB"	"chr20"	"-"	"2442279"	"2442585"	"2442279"	"2442439"	"2443281"	"2443407"	"2.00978631052673e-39"	"9.68677203925161e-39"
"5646|ENSG00000141279.15_3|NPEPPS|chr17|+|45669269|45669426|45669321|45669426|45668082|45668247"	"ENSG00000141279.15_3"	"NPEPPS"	"chr17"	"+"	"45669269"	"45669426"	"45669321"	"45669426"	"45668082"	"45668247"	"2.72865255202246e-39"	"1.31255737383847e-38"
"319|ENSG00000138382.14_3|METTL5|chr2|-|170668966|170669034|170668966|170669016|170671986|170672038"	"ENSG00000138382.14_3"	"METTL5"	"chr2"	"-"	"170668966"	"170669034"	"170668966"	"170669016"	"170671986"	"170672038"	"3.21937843230598e-39"	"1.5455556418605e-38"
"12479|ENSG00000145901.14_3|TNIP1|chr5|-|150411847|150411961|150411847|150411944|150413168|150413360"	"ENSG00000145901.14_3"	"TNIP1"	"chr5"	"-"	"150411847"	"150411961"	"150411847"	"150411944"	"150413168"	"150413360"	"3.25378137441008e-39"	"1.55899682388074e-38"
"12712|ENSG00000166788.9_3|SAAL1|chr11|-|18111721|18111863|18111721|18111837|18111980|18112040"	"ENSG00000166788.9_3"	"SAAL1"	"chr11"	"-"	"18111721"	"18111863"	"18111721"	"18111837"	"18111980"	"18112040"	"3.75131196797954e-39"	"1.79384937722244e-38"
"7867|ENSG00000182199.10_3|SHMT2|chr12|+|57626207|57626358|57626235|57626358|57625993|57626075"	"ENSG00000182199.10_3"	"SHMT2"	"chr12"	"+"	"57626207"	"57626358"	"57626235"	"57626358"	"57625993"	"57626075"	"4.77947799401998e-39"	"2.28102930145973e-38"
"2697|ENSG00000119760.15_2|SUPT7L|chr2|-|27883850|27884468|27883850|27884255|27885045|27885148"	"ENSG00000119760.15_2"	"SUPT7L"	"chr2"	"-"	"27883850"	"27884468"	"27883850"	"27884255"	"27885045"	"27885148"	"7.02347140002257e-39"	"3.34542649464872e-38"
"6676|ENSG00000174791.10_2|RIN1|chr11|-|66101389|66101695|66101389|66101509|66101984|66102722"	"ENSG00000174791.10_2"	"RIN1"	"chr11"	"-"	"66101389"	"66101695"	"66101389"	"66101509"	"66101984"	"66102722"	"8.60902956148246e-39"	"4.09265194387662e-38"
"1808|ENSG00000137996.12_2|RTCA|chr1|+|100733629|100733851|100733707|100733851|100732079|100732180"	"ENSG00000137996.12_2"	"RTCA"	"chr1"	"+"	"100733629"	"100733851"	"100733707"	"100733851"	"100732079"	"100732180"	"9.26932052240953e-39"	"4.38945067830626e-38"
"2097|ENSG00000185043.10_2|CIB1|chr15|-|90775450|90775679|90775450|90775559|90776900|90776935"	"ENSG00000185043.10_2"	"CIB1"	"chr15"	"-"	"90775450"	"90775679"	"90775450"	"90775559"	"90776900"	"90776935"	"9.26942337160813e-39"	"4.38945067830626e-38"
"6005|ENSG00000119616.11_2|FCF1|chr14|+|75182523|75182802|75182653|75182802|75181574|75181646"	"ENSG00000119616.11_2"	"FCF1"	"chr14"	"+"	"75182523"	"75182802"	"75182653"	"75182802"	"75181574"	"75181646"	"1.00375273648084e-38"	"4.74394982639682e-38"
"7959|ENSG00000172269.18_3|DPAGT1|chr11|-|118971339|118971587|118971339|118971553|118971727|118971848"	"ENSG00000172269.18_3"	"DPAGT1"	"chr11"	"-"	"118971339"	"118971587"	"118971339"	"118971553"	"118971727"	"118971848"	"1.40479203421265e-38"	"6.62648025440618e-38"
"3935|ENSG00000131051.22_3|RBM39|chr20|-|34297145|34297196|34297145|34297178|34300940|34301018"	"ENSG00000131051.22_3"	"RBM39"	"chr20"	"-"	"34297145"	"34297196"	"34297145"	"34297178"	"34300940"	"34301018"	"1.72692937428926e-38"	"8.13026324375253e-38"
"7761|ENSG00000106992.17_3|AK1|chr9|-|130635304|130635459|130635304|130635340|130636889|130636928"	"ENSG00000106992.17_3"	"AK1"	"chr9"	"-"	"130635304"	"130635459"	"130635304"	"130635340"	"130636889"	"130636928"	"3.39262107017497e-38"	"1.59413893529071e-37"
"4674|ENSG00000178026.12_2|LRRC75B|chr22|-|24984181|24985361|24984181|24984297|24985788|24985917"	"ENSG00000178026.12_2"	"LRRC75B"	"chr22"	"-"	"24984181"	"24985361"	"24984181"	"24984297"	"24985788"	"24985917"	"3.40115437648339e-38"	"1.59506931644712e-37"
"8762|ENSG00000140395.8_3|WDR61|chr15|-|78577602|78578066|78577602|78577681|78578382|78578475"	"ENSG00000140395.8_3"	"WDR61"	"chr15"	"-"	"78577602"	"78578066"	"78577602"	"78577681"	"78578382"	"78578475"	"3.59602949267594e-38"	"1.68321842022562e-37"
"10891|ENSG00000066136.20_3|NFYC|chr1|+|41236068|41237275|41236380|41237275|41235027|41235087"	"ENSG00000066136.20_3"	"NFYC"	"chr1"	"+"	"41236068"	"41237275"	"41236380"	"41237275"	"41235027"	"41235087"	"3.97451441876279e-38"	"1.85680769582891e-37"
"1347|ENSG00000117640.17_3|MTFR1L|chr1|+|26149486|26149619|26149509|26149619|26146419|26146520"	"ENSG00000117640.17_3"	"MTFR1L"	"chr1"	"+"	"26149486"	"26149619"	"26149509"	"26149619"	"26146419"	"26146520"	"5.31943773991052e-38"	"2.48036617987399e-37"
"9247|ENSG00000213930.11_3|GALT|chr9|+|34647471|34647564|34647537|34647564|34647085|34647255"	"ENSG00000213930.11_3"	"GALT"	"chr9"	"+"	"34647471"	"34647564"	"34647537"	"34647564"	"34647085"	"34647255"	"1.22632817592671e-37"	"5.70723284934151e-37"
"8352|ENSG00000142046.14_3|TMEM91|chr19|+|41889778|41889988|41889790|41889988|41888676|41888826"	"ENSG00000142046.14_3"	"TMEM91"	"chr19"	"+"	"41889778"	"41889988"	"41889790"	"41889988"	"41888676"	"41888826"	"1.39967424933351e-37"	"6.50154031083543e-37"
"8395|ENSG00000100417.11_2|PMM1|chr22|-|41979962|41980376|41979962|41980062|41980530|41980607"	"ENSG00000100417.11_2"	"PMM1"	"chr22"	"-"	"41979962"	"41980376"	"41979962"	"41980062"	"41980530"	"41980607"	"2.33726066381454e-37"	"1.08359856299516e-36"
"2846|ENSG00000163040.14_2|CCDC74A|chr2|+|132288151|132288400|132288349|132288400|132287219|132287264"	"ENSG00000163040.14_2"	"CCDC74A"	"chr2"	"+"	"132288151"	"132288400"	"132288349"	"132288400"	"132287219"	"132287264"	"2.42088854296751e-37"	"1.12023625733516e-36"
"5672|ENSG00000114388.12_2|NPRL2|chr3|-|50385189|50385672|50385189|50385332|50385957|50385994"	"ENSG00000114388.12_2"	"NPRL2"	"chr3"	"-"	"50385189"	"50385672"	"50385189"	"50385332"	"50385957"	"50385994"	"2.8707371008455e-37"	"1.32587743898633e-36"
"9280|ENSG00000111325.16_3|OGFOD2|chr12|+|123461147|123461314|123461200|123461314|123460357|123460414"	"ENSG00000111325.16_3"	"OGFOD2"	"chr12"	"+"	"123461147"	"123461314"	"123461200"	"123461314"	"123460357"	"123460414"	"3.14938122284434e-37"	"1.45181702583392e-36"
"6976|ENSG00000172053.17_1|QARS|chr3|-|49140777|49140899|49140777|49140842|49141063|49141139"	"ENSG00000172053.17_1"	"QARS"	"chr3"	"-"	"49140777"	"49140899"	"49140777"	"49140842"	"49141063"	"49141139"	"3.58799178629487e-37"	"1.65088317728577e-36"
"4062|ENSG00000206140.10_3|TMEM191C|chr22|+|21822603|21822720|21822642|21822720|21822440|21822491"	"ENSG00000206140.10_3"	"TMEM191C"	"chr22"	"+"	"21822603"	"21822720"	"21822642"	"21822720"	"21822440"	"21822491"	"3.94905821340872e-37"	"1.81358635687487e-36"
