"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"190725|ENSG00000165525.17_2|NEMF|chr14|-|50300140|50300214|50298924|50298995|50301080|50301167"	"ENSG00000165525.17_2"	"NEMF"	"chr14"	"-"	"50300140"	"50300214"	"50298924"	"50298995"	"50301080"	"50301167"	"8.76754228170373e-94"	"5.51006708511316e-93"
"363461|ENSG00000103202.12_3|NME4|chr16|+|456684|456777|456345|456397|457424|457560"	"ENSG00000103202.12_3"	"NME4"	"chr16"	"+"	"456684"	"456777"	"456345"	"456397"	"457424"	"457560"	"1.2339502834555e-93"	"7.75034144467191e-93"
"361730|ENSG00000140367.11_3|UBE2Q2|chr15|+|76152218|76152323|76146726|76146828|76161291|76161351"	"ENSG00000140367.11_3"	"UBE2Q2"	"chr15"	"+"	"76152218"	"76152323"	"76146726"	"76146828"	"76161291"	"76161351"	"1.4367729902754e-93"	"9.0189428730354e-93"
"42253|ENSG00000126217.20_3|MCF2L|chr13|+|113744381|113744474|113743923|113744042|113745434|113745509"	"ENSG00000126217.20_3"	"MCF2L"	"chr13"	"+"	"113744381"	"113744474"	"113743923"	"113744042"	"113745434"	"113745509"	"1.55214688496015e-93"	"9.73743913417647e-93"
"312739|ENSG00000092529.23_3|CAPN3|chr15|+|42700408|42700635|42698123|42698141|42701500|42701578"	"ENSG00000092529.23_3"	"CAPN3"	"chr15"	"+"	"42700408"	"42700635"	"42698123"	"42698141"	"42701500"	"42701578"	"1.7269141965552e-93"	"1.08274778990366e-92"
"250658|ENSG00000115282.19_2|TTC31|chr2|+|74717151|74717254|74710448|74710537|74717370|74717600"	"ENSG00000115282.19_2"	"TTC31"	"chr2"	"+"	"74717151"	"74717254"	"74710448"	"74710537"	"74717370"	"74717600"	"1.73674892645005e-93"	"1.08827422447649e-92"
"249089|ENSG00000154258.16_2|ABCA9|chr17|-|66981025|66981120|66980196|66980316|66981193|66981269"	"ENSG00000154258.16_2"	"ABCA9"	"chr17"	"-"	"66981025"	"66981120"	"66980196"	"66980316"	"66981193"	"66981269"	"1.76710290840919e-93"	"1.10664430523688e-92"
"74179|ENSG00000136895.18_3|GARNL3|chr9|+|130111202|130111314|130107681|130107756|130116124|130116223"	"ENSG00000136895.18_3"	"GARNL3"	"chr9"	"+"	"130111202"	"130111314"	"130107681"	"130107756"	"130116124"	"130116223"	"2.09772716946224e-93"	"1.31292607173209e-92"
"43783|ENSG00000163319.10_2|MRPS18C|chr4|+|84379498|84379582|84378061|84378111|84380892|84380950"	"ENSG00000163319.10_2"	"MRPS18C"	"chr4"	"+"	"84379498"	"84379582"	"84378061"	"84378111"	"84380892"	"84380950"	"2.15457503076847e-93"	"1.347715114554e-92"
"12214|ENSG00000124140.13_3|SLC12A5|chr20|+|44651481|44651710|44650350|44650525|44652007|44652220"	"ENSG00000124140.13_3"	"SLC12A5"	"chr20"	"+"	"44651481"	"44651710"	"44650350"	"44650525"	"44652007"	"44652220"	"2.23954647456876e-93"	"1.40004473336904e-92"
"237389|ENSG00000117691.9_2|NENF|chr1|+|212615906|212615967|212606228|212606462|212617680|212617784"	"ENSG00000117691.9_2"	"NENF"	"chr1"	"+"	"212615906"	"212615967"	"212606228"	"212606462"	"212617680"	"212617784"	"2.3175538313481e-93"	"1.44796201589499e-92"
"390109|ENSG00000168502.17_3|MTCL1|chr18|+|8828905|8828962|8824696|8826230|8831604|8832775"	"ENSG00000168502.17_3"	"MTCL1"	"chr18"	"+"	"8828905"	"8828962"	"8824696"	"8826230"	"8831604"	"8832775"	"2.56581965039594e-93"	"1.60213504516819e-92"
"185638|ENSG00000172785.18_3|CBWD1|chr9|-|177722|177820|175697|175784|178815|179016"	"ENSG00000172785.18_3"	"CBWD1"	"chr9"	"-"	"177722"	"177820"	"175697"	"175784"	"178815"	"179016"	"2.88125847540632e-93"	"1.79804690697533e-92"
"291523|ENSG00000114026.21_3|OGG1|chr3|+|9798154|9798305|9796387|9796569|9798450|9798500"	"ENSG00000114026.21_3"	"OGG1"	"chr3"	"+"	"9798154"	"9798305"	"9796387"	"9796569"	"9798450"	"9798500"	"3.25880061819194e-93"	"2.03246249081971e-92"
"188685|ENSG00000132153.14_2|DHX30|chr3|+|47857452|47857618|47852146|47852201|47859511|47859607"	"ENSG00000132153.14_2"	"DHX30"	"chr3"	"+"	"47857452"	"47857618"	"47852146"	"47852201"	"47859511"	"47859607"	"4.11151167575908e-93"	"2.56278620818063e-92"
"188686|ENSG00000132153.14_2|DHX30|chr3|+|47857452|47857618|47852146|47852201|47868836|47868967"	"ENSG00000132153.14_2"	"DHX30"	"chr3"	"+"	"47857452"	"47857618"	"47852146"	"47852201"	"47868836"	"47868967"	"4.45756425375063e-93"	"2.77686464756136e-92"
"395483|ENSG00000169129.14_2|AFAP1L2|chr10|-|116158609|116158663|116100361|116100490|116164198|116164239"	"ENSG00000169129.14_2"	"AFAP1L2"	"chr10"	"-"	"116158609"	"116158663"	"116100361"	"116100490"	"116164198"	"116164239"	"4.79451774867928e-93"	"2.98502812549122e-92"
"274278|ENSG00000091140.13_2|DLD|chr7|+|107542182|107542262|107533644|107533723|107543922|107543992"	"ENSG00000091140.13_2"	"DLD"	"chr7"	"+"	"107542182"	"107542262"	"107533644"	"107533723"	"107543922"	"107543992"	"5.06761865219003e-93"	"3.1532177902921e-92"
"207332|ENSG00000180098.9_2|TRNAU1AP|chr1|+|28887624|28887772|28887144|28887244|28887857|28887910"	"ENSG00000180098.9_2"	"TRNAU1AP"	"chr1"	"+"	"28887624"	"28887772"	"28887144"	"28887244"	"28887857"	"28887910"	"5.36937683012987e-93"	"3.33903229698747e-92"
"246193|ENSG00000119689.14_3|DLST|chr14|+|75356580|75356655|75355977|75356052|75357758|75357896"	"ENSG00000119689.14_3"	"DLST"	"chr14"	"+"	"75356580"	"75356655"	"75355977"	"75356052"	"75357758"	"75357896"	"5.38331699023724e-93"	"3.34575033221912e-92"
"142694|ENSG00000177098.8_2|SCN4B|chr11|-|118014547|118014776|118011921|118012051|118023327|118023535"	"ENSG00000177098.8_2"	"SCN4B"	"chr11"	"-"	"118014547"	"118014776"	"118011921"	"118012051"	"118023327"	"118023535"	"6.12938949045849e-93"	"3.80721834104483e-92"
"283355|ENSG00000172995.16_3|ARPP21|chr3|+|35722317|35722409|35721278|35721452|35723205|35723339"	"ENSG00000172995.16_3"	"ARPP21"	"chr3"	"+"	"35722317"	"35722409"	"35721278"	"35721452"	"35723205"	"35723339"	"6.65607189246905e-93"	"4.13195615443437e-92"
"349237|ENSG00000078018.19_3|MAP2|chr2|+|210557348|210561074|210545473|210545551|210565000|210565062"	"ENSG00000078018.19_3"	"MAP2"	"chr2"	"+"	"210557348"	"210561074"	"210545473"	"210545551"	"210565000"	"210565062"	"7.32898132954502e-93"	"4.54703815471772e-92"
"62741|ENSG00000117448.13_3|AKR1A1|chr1|+|46034156|46034356|46033653|46033849|46034598|46034671"	"ENSG00000117448.13_3"	"AKR1A1"	"chr1"	"+"	"46034156"	"46034356"	"46033653"	"46033849"	"46034598"	"46034671"	"7.88053843945274e-93"	"4.8863920033002e-92"
"152350|ENSG00000131374.14_3|TBC1D5|chr3|-|17275176|17275242|17255698|17255862|17279654|17279911"	"ENSG00000131374.14_3"	"TBC1D5"	"chr3"	"-"	"17275176"	"17275242"	"17255698"	"17255862"	"17279654"	"17279911"	"8.11028962421817e-93"	"5.02592904371219e-92"
"157168|ENSG00000142875.19_3|PRKACB|chr1|+|84640715|84640739|84630076|84630105|84644859|84644921"	"ENSG00000142875.19_3"	"PRKACB"	"chr1"	"+"	"84640715"	"84640739"	"84630076"	"84630105"	"84644859"	"84644921"	"9.10631229552384e-93"	"5.63988505410928e-92"
"383911|ENSG00000105856.13_3|HBP1|chr7|+|106829736|106829893|106827013|106827126|106836278|106836596"	"ENSG00000105856.13_3"	"HBP1"	"chr7"	"+"	"106829736"	"106829893"	"106827013"	"106827126"	"106836278"	"106836596"	"9.77125689613449e-93"	"6.04819818904668e-92"
"330482|ENSG00000060237.16_3|WNK1|chr12|+|988738|989197|987377|987527|989886|989980"	"ENSG00000060237.16_3"	"WNK1"	"chr12"	"+"	"988738"	"989197"	"987377"	"987527"	"989886"	"989980"	"1.37125982108401e-92"	"8.48288050571982e-92"
"228652|ENSG00000182957.15_3|SPATA13|chr13|+|24823614|24823980|24796956|24798720|24825855|24826000"	"ENSG00000182957.15_3"	"SPATA13"	"chr13"	"+"	"24823614"	"24823980"	"24796956"	"24798720"	"24825855"	"24826000"	"1.39458536283219e-92"	"8.62217559107554e-92"
"299684|ENSG00000130382.8_3|MLLT1|chr19|-|6226987|6227113|6222131|6222695|6230580|6230724"	"ENSG00000130382.8_3"	"MLLT1"	"chr19"	"-"	"6226987"	"6227113"	"6222131"	"6222695"	"6230580"	"6230724"	"1.61007451826028e-92"	"9.94869335877514e-92"
"349550|ENSG00000073060.15_2|SCARB1|chr12|-|125267228|125267357|125262178|125263132|125270902|125271049"	"ENSG00000073060.15_2"	"SCARB1"	"chr12"	"-"	"125267228"	"125267357"	"125262178"	"125263132"	"125270902"	"125271049"	"1.84573217238248e-92"	"1.13982244461257e-91"
"180182|ENSG00000102893.15_3|PHKB|chr16|+|47497792|47497904|47495205|47495337|47531309|47531399"	"ENSG00000102893.15_3"	"PHKB"	"chr16"	"+"	"47497792"	"47497904"	"47495205"	"47495337"	"47531309"	"47531399"	"1.9198748329614e-92"	"1.18492274846836e-91"
"323934|ENSG00000089159.16_3|PXN|chr12|-|120654075|120654384|120652905|120653076|120659425|120659561"	"ENSG00000089159.16_3"	"PXN"	"chr12"	"-"	"120654075"	"120654384"	"120652905"	"120653076"	"120659425"	"120659561"	"2.1327464918534e-92"	"1.31554316573838e-91"
"12790|ENSG00000114439.18_3|BBX|chr3|+|107508633|107508723|107497217|107497366|107510086|107510146"	"ENSG00000114439.18_3"	"BBX"	"chr3"	"+"	"107508633"	"107508723"	"107497217"	"107497366"	"107510086"	"107510146"	"2.14403886800641e-92"	"1.32174419232881e-91"
"90499|ENSG00000164620.8_2|RELL2|chr5|+|141018521|141018588|141018361|141018427|141019030|141019196"	"ENSG00000164620.8_2"	"RELL2"	"chr5"	"+"	"141018521"	"141018588"	"141018361"	"141018427"	"141019030"	"141019196"	"2.14809027200516e-92"	"1.32347676204131e-91"
"92595|ENSG00000143612.19_2|C1orf43|chr1|-|154192311|154192413|154186932|154187050|154192817|154193009"	"ENSG00000143612.19_2"	"C1orf43"	"chr1"	"-"	"154192311"	"154192413"	"154186932"	"154187050"	"154192817"	"154193009"	"2.27199183184494e-92"	"1.3990065177036e-91"
"201982|ENSG00000100330.15_3|MTMR3|chr22|+|30419445|30419472|30418597|30418686|30421618|30422026"	"ENSG00000100330.15_3"	"MTMR3"	"chr22"	"+"	"30419445"	"30419472"	"30418597"	"30418686"	"30421618"	"30422026"	"2.53004801928998e-92"	"1.5570087781724e-91"
"307149|ENSG00000196498.13_3|NCOR2|chr12|-|124825147|124825240|124824839|124824989|124826368|124826601"	"ENSG00000196498.13_3"	"NCOR2"	"chr12"	"-"	"124825147"	"124825240"	"124824839"	"124824989"	"124826368"	"124826601"	"2.53884124533113e-92"	"1.5615191396457e-91"
"38773|ENSG00000170919.15_3|TPT1-AS1|chr13|+|45964848|45965037|45961719|45963955|45965166|45965610"	"ENSG00000170919.15_3"	"TPT1-AS1"	"chr13"	"+"	"45964848"	"45965037"	"45961719"	"45963955"	"45965166"	"45965610"	"2.69384119327286e-92"	"1.65589719459683e-91"
"226327|ENSG00000168137.15_3|SETD5|chr3|+|9478533|9478572|9477411|9477590|9482139|9482382"	"ENSG00000168137.15_3"	"SETD5"	"chr3"	"+"	"9478533"	"9478572"	"9477411"	"9477590"	"9482139"	"9482382"	"2.8070217034892e-92"	"1.72447502694195e-91"
"71126|ENSG00000090905.18_3|TNRC6A|chr16|+|24807227|24807260|24805864|24806040|24808810|24808824"	"ENSG00000090905.18_3"	"TNRC6A"	"chr16"	"+"	"24807227"	"24807260"	"24805864"	"24806040"	"24808810"	"24808824"	"3.02227495330562e-92"	"1.85564550241822e-91"
"374048|ENSG00000163703.17_3|CRELD1|chr3|+|9979245|9979356|9976518|9976601|9982533|9982710"	"ENSG00000163703.17_3"	"CRELD1"	"chr3"	"+"	"9979245"	"9979356"	"9976518"	"9976601"	"9982533"	"9982710"	"3.33997083554912e-92"	"2.04952755817787e-91"
"123820|ENSG00000118518.15_3|RNF146|chr6|+|127603431|127603540|127601375|127601485|127607194|127607229"	"ENSG00000118518.15_3"	"RNF146"	"chr6"	"+"	"127603431"	"127603540"	"127601375"	"127601485"	"127607194"	"127607229"	"4.06352348197612e-92"	"2.49209188816994e-91"
"145076|ENSG00000272752.6_3|STAG3L5P-PVRIG2P-PILRB|chr7|+|99950995|99951635|99950619|99950746|99952765|99952863"	"ENSG00000272752.6_3"	"STAG3L5P-PVRIG2P-PILRB"	"chr7"	"+"	"99950995"	"99951635"	"99950619"	"99950746"	"99952765"	"99952863"	"4.79881010898502e-92"	"2.94133964438651e-91"
"283733|ENSG00000083896.12_3|YTHDC1|chr4|-|69198511|69198565|69197820|69197915|69199025|69199115"	"ENSG00000083896.12_3"	"YTHDC1"	"chr4"	"-"	"69198511"	"69198565"	"69197820"	"69197915"	"69199025"	"69199115"	"5.05229562662923e-92"	"3.09493008948884e-91"
"31010|ENSG00000110076.18_2|NRXN2|chr11|-|64460318|64460348|64457876|64457948|64465246|64465264"	"ENSG00000110076.18_2"	"NRXN2"	"chr11"	"-"	"64460318"	"64460348"	"64457876"	"64457948"	"64465246"	"64465264"	"6.17909204363779e-92"	"3.78300899227308e-91"
"322311|ENSG00000175309.14_3|PHYKPL|chr5|-|177639973|177640104|177637968|177638971|177641796|177641886"	"ENSG00000175309.14_3"	"PHYKPL"	"chr5"	"-"	"177639973"	"177640104"	"177637968"	"177638971"	"177641796"	"177641886"	"7.01522447170385e-92"	"4.29244802012172e-91"
"322803|ENSG00000121716.20_3|PILRB|chr7|+|99951517|99951635|99950619|99950746|99952765|99952863"	"ENSG00000121716.20_3"	"PILRB"	"chr7"	"+"	"99951517"	"99951635"	"99950619"	"99950746"	"99952765"	"99952863"	"7.37195305714873e-92"	"4.5081352840878e-91"
"180184|ENSG00000102893.15_3|PHKB|chr16|+|47497809|47497904|47495033|47495337|47531309|47531399"	"ENSG00000102893.15_3"	"PHKB"	"chr16"	"+"	"47497809"	"47497904"	"47495033"	"47495337"	"47531309"	"47531399"	"9.10641424956382e-92"	"5.56561077201136e-91"
"52840|ENSG00000092199.17_3|HNRNPC|chr14|-|21731469|21731741|21702189|21702388|21737456|21737584"	"ENSG00000092199.17_3"	"HNRNPC"	"chr14"	"-"	"21731469"	"21731741"	"21702189"	"21702388"	"21737456"	"21737584"	"1.27390839288638e-91"	"7.78134765757918e-91"
"393900|ENSG00000104529.17_3|EEF1D|chr8|-|144668388|144668460|144663223|144663498|144668898|144669019"	"ENSG00000104529.17_3"	"EEF1D"	"chr8"	"-"	"144668388"	"144668460"	"144663223"	"144663498"	"144668898"	"144669019"	"1.5507052570259e-91"	"9.46666947119704e-91"
"310777|ENSG00000007264.14_3|MATK|chr19|-|3778506|3778593|3777967|3778420|3778989|3779185"	"ENSG00000007264.14_3"	"MATK"	"chr19"	"-"	"3778506"	"3778593"	"3777967"	"3778420"	"3778989"	"3779185"	"1.61342375703269e-91"	"9.84391554276524e-91"
"351090|ENSG00000106771.12_2|TMEM245|chr9|-|111848276|111848300|111843118|111843223|111849452|111849622"	"ENSG00000106771.12_2"	"TMEM245"	"chr9"	"-"	"111848276"	"111848300"	"111843118"	"111843223"	"111849452"	"111849622"	"1.79335838084165e-91"	"1.09354872107926e-90"
"137640|ENSG00000183092.16_3|BEGAIN|chr14|-|101006832|101006916|101003483|101005652|101010194|101010302"	"ENSG00000183092.16_3"	"BEGAIN"	"chr14"	"-"	"101006832"	"101006916"	"101003483"	"101005652"	"101010194"	"101010302"	"1.79997888966662e-91"	"1.09695856333111e-90"
"139831|ENSG00000141505.11_3|ASGR1|chr17|-|7080528|7080645|7080299|7080395|7081812|7081907"	"ENSG00000141505.11_3"	"ASGR1"	"chr17"	"-"	"7080528"	"7080645"	"7080299"	"7080395"	"7081812"	"7081907"	"1.8851287652479e-91"	"1.14819521881033e-90"
"361255|ENSG00000122203.14_2|KIAA1191|chr5|-|175777615|175777740|175775252|175775359|175788604|175788764"	"ENSG00000122203.14_2"	"KIAA1191"	"chr5"	"-"	"175777615"	"175777740"	"175775252"	"175775359"	"175788604"	"175788764"	"1.97557692269593e-91"	"1.20259862331918e-90"
"151416|ENSG00000197622.12_2|CDC42SE1|chr1|-|151029126|151029262|151028152|151028469|151031954|151032091"	"ENSG00000197622.12_2"	"CDC42SE1"	"chr1"	"-"	"151029126"	"151029262"	"151028152"	"151028469"	"151031954"	"151032091"	"2.08247900259929e-91"	"1.26695028880328e-90"
"241550|ENSG00000039319.16_3|ZFYVE16|chr5|+|79743844|79744223|79741081|79741224|79745409|79745532"	"ENSG00000039319.16_3"	"ZFYVE16"	"chr5"	"+"	"79743844"	"79744223"	"79741081"	"79741224"	"79745409"	"79745532"	"2.13113391933556e-91"	"1.29489192396516e-90"
"254748|ENSG00000266967.6_3|AARSD1|chr17|-|41105740|41105795|41103816|41103911|41106892|41106984"	"ENSG00000266967.6_3"	"AARSD1"	"chr17"	"-"	"41105740"	"41105795"	"41103816"	"41103911"	"41106892"	"41106984"	"2.1312758907605e-91"	"1.29489192396516e-90"
"261510|ENSG00000177106.14_3|EPS8L2|chr11|+|722090|722165|721564|721691|722400|722549"	"ENSG00000177106.14_3"	"EPS8L2"	"chr11"	"+"	"722090"	"722165"	"721564"	"721691"	"722400"	"722549"	"2.13204896247804e-91"	"1.29489192396516e-90"
"93632|ENSG00000153560.11_2|UBP1|chr3|-|33450181|33450289|33444292|33444396|33450727|33450838"	"ENSG00000153560.11_2"	"UBP1"	"chr3"	"-"	"33450181"	"33450289"	"33444292"	"33444396"	"33450727"	"33450838"	"2.24916702951477e-91"	"1.3652456670333e-90"
"139011|ENSG00000109919.9_2|MTCH2|chr11|-|47653205|47653263|47652587|47652639|47656223|47656286"	"ENSG00000109919.9_2"	"MTCH2"	"chr11"	"-"	"47653205"	"47653263"	"47652587"	"47652639"	"47656223"	"47656286"	"2.25225229839366e-91"	"1.36634077146578e-90"
"330894|ENSG00000064787.13_3|BCAS1|chr20|-|52573970|52574036|52569970|52570234|52601825|52602038"	"ENSG00000064787.13_3"	"BCAS1"	"chr20"	"-"	"52573970"	"52574036"	"52569970"	"52570234"	"52601825"	"52602038"	"2.25711257631176e-91"	"1.36851083720096e-90"
"99274|ENSG00000184313.19_3|MROH7|chr1|+|55136169|55136249|55134526|55134610|55136472|55136501"	"ENSG00000184313.19_3"	"MROH7"	"chr1"	"+"	"55136169"	"55136249"	"55134526"	"55134610"	"55136472"	"55136501"	"2.43424007760688e-91"	"1.47506650157258e-90"
"58400|ENSG00000116918.13_3|TSNAX|chr1|+|231699210|231699375|231696873|231697001|231700273|231702270"	"ENSG00000116918.13_3"	"TSNAX"	"chr1"	"+"	"231699210"	"231699375"	"231696873"	"231697001"	"231700273"	"231702270"	"3.01506143292481e-91"	"1.82598694958223e-90"
"183549|ENSG00000168958.19_3|MFF|chr2|+|228211941|228212100|228205007|228205096|228220392|228220477"	"ENSG00000168958.19_3"	"MFF"	"chr2"	"+"	"228211941"	"228212100"	"228205007"	"228205096"	"228220392"	"228220477"	"3.87207566382223e-91"	"2.3436825740445e-90"
"53413|ENSG00000117114.19_3|ADGRL2|chr1|+|82452584|82452713|82450942|82451039|82456074|82457052"	"ENSG00000117114.19_3"	"ADGRL2"	"chr1"	"+"	"82452584"	"82452713"	"82450942"	"82451039"	"82456074"	"82457052"	"3.91909004395178e-91"	"2.37079383543651e-90"
"28914|ENSG00000107758.15_2|PPP3CB|chr10|-|75199629|75199659|75196185|75198178|75204482|75204580"	"ENSG00000107758.15_2"	"PPP3CB"	"chr10"	"-"	"75199629"	"75199659"	"75196185"	"75198178"	"75204482"	"75204580"	"3.98496851079808e-91"	"2.40927943127333e-90"
"315825|ENSG00000165802.21_3|NSMF|chr9|-|140349690|140349759|140348842|140348895|140350080|140350086"	"ENSG00000165802.21_3"	"NSMF"	"chr9"	"-"	"140349690"	"140349759"	"140348842"	"140348895"	"140350080"	"140350086"	"4.21385997820882e-91"	"2.54622190751258e-90"
"63040|ENSG00000125462.16_3|C1orf61|chr1|-|156376871|156376989|156374044|156374393|156384445|156384545"	"ENSG00000125462.16_3"	"C1orf61"	"chr1"	"-"	"156376871"	"156376989"	"156374044"	"156374393"	"156384445"	"156384545"	"4.24881708551664e-91"	"2.56589095226699e-90"
"49241|ENSG00000163754.17_2|GYG1|chr3|+|148744238|148744289|148741839|148742059|148744546|148745419"	"ENSG00000163754.17_2"	"GYG1"	"chr3"	"+"	"148744238"	"148744289"	"148741839"	"148742059"	"148744546"	"148745419"	"5.0871333260243e-91"	"3.07041748285507e-90"
"242721|ENSG00000011143.16_3|MKS1|chr17|-|56292101|56292199|56291619|56291748|56293448|56293604"	"ENSG00000011143.16_3"	"MKS1"	"chr17"	"-"	"56292101"	"56292199"	"56291619"	"56291748"	"56293448"	"56293604"	"5.20947532079561e-91"	"3.14248044662246e-90"
"253107|ENSG00000135297.15_2|MTO1|chr6|+|74190040|74190090|74189785|74189849|74190397|74190485"	"ENSG00000135297.15_2"	"MTO1"	"chr6"	"+"	"74190040"	"74190090"	"74189785"	"74189849"	"74190397"	"74190485"	"5.32491252373822e-91"	"3.21029915577547e-90"
"194489|ENSG00000151092.16_2|NGLY1|chr3|-|25773809|25773974|25770623|25770809|25775362|25775473"	"ENSG00000151092.16_2"	"NGLY1"	"chr3"	"-"	"25773809"	"25773974"	"25770623"	"25770809"	"25775362"	"25775473"	"5.33307545402517e-91"	"3.21340393882364e-90"
"307117|ENSG00000196498.13_3|NCOR2|chr12|-|124811954|124812179|124810736|124810916|124815390|124815444"	"ENSG00000196498.13_3"	"NCOR2"	"chr12"	"-"	"124811954"	"124812179"	"124810736"	"124810916"	"124815390"	"124815444"	"5.34657880626264e-91"	"3.21972122918075e-90"
"374049|ENSG00000163703.17_3|CRELD1|chr3|+|9979698|9979790|9976518|9976601|9982533|9982710"	"ENSG00000163703.17_3"	"CRELD1"	"chr3"	"+"	"9979698"	"9979790"	"9976518"	"9976601"	"9982533"	"9982710"	"5.76949339738932e-91"	"3.47244058031361e-90"
"274864|ENSG00000143774.16_3|GUK1|chr1|+|228328824|228329208|228328018|228328064|228333211|228333325"	"ENSG00000143774.16_3"	"GUK1"	"chr1"	"+"	"228328824"	"228329208"	"228328018"	"228328064"	"228333211"	"228333325"	"5.78277723297725e-91"	"3.478472599532e-90"
"109278|ENSG00000060656.19_2|PTPRU|chr1|+|29633640|29633658|29631863|29631940|29637255|29637292"	"ENSG00000060656.19_2"	"PTPRU"	"chr1"	"+"	"29633640"	"29633658"	"29631863"	"29631940"	"29637255"	"29637292"	"6.6622513256504e-91"	"4.00523733867314e-90"
"246429|ENSG00000196776.14_2|CD47|chr3|-|107768465|107768498|107765925|107766139|107776323|107776416"	"ENSG00000196776.14_2"	"CD47"	"chr3"	"-"	"107768465"	"107768498"	"107765925"	"107766139"	"107776323"	"107776416"	"6.89971857490771e-91"	"4.1456618930361e-90"
"351267|ENSG00000221978.11_2|CCNL2|chr1|-|1328169|1328183|1326145|1326245|1328775|1328840"	"ENSG00000221978.11_2"	"CCNL2"	"chr1"	"-"	"1328169"	"1328183"	"1326145"	"1326245"	"1328775"	"1328840"	"7.02776702150031e-91"	"4.22022158132324e-90"
"118944|ENSG00000066468.22_3|FGFR2|chr10|-|123324015|123324093|123310803|123310973|123353222|123353481"	"ENSG00000066468.22_3"	"FGFR2"	"chr10"	"-"	"123324015"	"123324093"	"123310803"	"123310973"	"123353222"	"123353481"	"7.25327292031837e-91"	"4.35318827772625e-90"
"46434|ENSG00000181396.12_3|OGFOD3|chr17|-|80352206|80352419|80349885|80350410|80356071|80356195"	"ENSG00000181396.12_3"	"OGFOD3"	"chr17"	"-"	"80352206"	"80352419"	"80349885"	"80350410"	"80356071"	"80356195"	"8.07586091161539e-91"	"4.8441539157693e-90"
"135945|ENSG00000088766.11_2|CRLS1|chr20|+|6011930|6012016|5996006|5996136|6012657|6012726"	"ENSG00000088766.11_2"	"CRLS1"	"chr20"	"+"	"6011930"	"6012016"	"5996006"	"5996136"	"6012657"	"6012726"	"9.52814305488173e-91"	"5.71206552446957e-90"
"25088|ENSG00000008382.15_3|MPND|chr19|+|4358079|4358169|4357511|4357582|4359159|4359252"	"ENSG00000008382.15_3"	"MPND"	"chr19"	"+"	"4358079"	"4358169"	"4357511"	"4357582"	"4359159"	"4359252"	"1.2489080769201e-90"	"7.48292395525442e-90"
"103335|ENSG00000103723.12_3|AP3B2|chr15|-|83357487|83357583|83350171|83350332|83357909|83357984"	"ENSG00000103723.12_3"	"AP3B2"	"chr15"	"-"	"83357487"	"83357583"	"83350171"	"83350332"	"83357909"	"83357984"	"1.54020505979337e-90"	"9.22306960286148e-90"
